"Dia";"Series 1"
"2019-06-02 00:00:00";47,8175
"2019-06-03 00:00:00";53,415
"2019-06-04 00:00:00";49,41125
"2019-06-05 00:00:00";45,3270833333333
"2019-06-06 00:00:00";43,8241666666667
"2019-06-07 00:00:00";41,6345833333333
"2019-06-08 00:00:00";46,2520833333333
"2019-06-09 00:00:00";43,2983333333333
"2019-06-10 00:00:00";44,7370833333333
"2019-06-11 00:00:00";45,3629166666667
"2019-06-12 00:00:00";48,2041666666667
"2019-06-13 00:00:00";46,405
"2019-06-14 00:00:00";46,3225
"2019-06-15 00:00:00";45,56625
"2019-06-16 00:00:00";46,6729166666667
"2019-06-17 00:00:00";49,19
"2019-06-18 00:00:00";46,6025
"2019-06-19 00:00:00";46,9916666666667
"2019-06-20 00:00:00";46,5679166666667
"2019-06-21 00:00:00";46,7225
"2019-06-22 00:00:00";46,18875
"2019-06-23 00:00:00";42,6075
"2019-06-24 00:00:00";48,6104166666667
"2019-06-25 00:00:00";50,07375
"2019-06-26 00:00:00";47,27625
"2019-06-27 00:00:00";49,5308333333333
"2019-06-28 00:00:00";51,9408333333333
"2019-06-29 00:00:00";49,2641666666667
"2019-06-30 00:00:00";46,70375
"2019-07-01 00:00:00";48,3220833333333
"2019-07-02 00:00:00";48,8075
"2019-07-03 00:00:00";50,9520833333333
"2019-07-04 00:00:00";53,0645833333333
"2019-07-05 00:00:00";56,02375
"2019-07-06 00:00:00";51,7825
"2019-07-07 00:00:00";49,6229166666667
"2019-07-08 00:00:00";51,1520833333333
"2019-07-09 00:00:00";52,47875
"2019-07-10 00:00:00";51,4225
"2019-07-11 00:00:00";53,9954166666667
"2019-07-12 00:00:00";57,0945833333333
"2019-07-13 00:00:00";51,31125
"2019-07-14 00:00:00";48,89125
"2019-07-15 00:00:00";52,3633333333333
"2019-07-16 00:00:00";51,5016666666667
"2019-07-17 00:00:00";52,6745833333333
"2019-07-18 00:00:00";53,9225
"2019-07-19 00:00:00";52,46375
"2019-07-20 00:00:00";50,59375
"2019-07-21 00:00:00";49,3020833333333
"2019-07-22 00:00:00";56,1258333333333
"2019-07-23 00:00:00";55,02875
"2019-07-24 00:00:00";55,8308333333333
"2019-07-25 00:00:00";53,6725
"2019-07-26 00:00:00";52,335
"2019-07-27 00:00:00";45,9416666666667
"2019-07-28 00:00:00";45,5929166666667
"2019-07-29 00:00:00";47,9666666666667
"2019-07-30 00:00:00";48,0329166666667
"2019-07-31 00:00:00";47,1129166666667
"2019-08-01 00:00:00";48,2145833333333
"2019-08-02 00:00:00";48,8533333333333
"2019-08-03 00:00:00";47,4091666666667
"2019-08-04 00:00:00";46,4079166666667
"2019-08-05 00:00:00";50,2733333333333
"2019-08-06 00:00:00";49,9679166666667
"2019-08-07 00:00:00";49,45875
"2019-08-08 00:00:00";47,8866666666667
"2019-08-09 00:00:00";43,9533333333333
"2019-08-10 00:00:00";46,19375
"2019-08-11 00:00:00";42,4795833333333
"2019-08-12 00:00:00";43,5945833333333
"2019-08-13 00:00:00";42,92875
"2019-08-14 00:00:00";45,6958333333333
"2019-08-15 00:00:00";40,7825
"2019-08-16 00:00:00";44,47875
"2019-08-17 00:00:00";41,9075
"2019-08-18 00:00:00";38,8791666666667
"2019-08-19 00:00:00";41,4804166666667
"2019-08-20 00:00:00";40,0254166666667
"2019-08-21 00:00:00";41,1145833333333
"2019-08-22 00:00:00";40,99625
"2019-08-23 00:00:00";41,4075
"2019-08-24 00:00:00";42,1395833333333
"2019-08-25 00:00:00";39,2808333333333
"2019-08-26 00:00:00";43,17625
"2019-08-27 00:00:00";50,31125
"2019-08-28 00:00:00";51,19375
"2019-08-29 00:00:00";50,0654166666667
"2019-08-30 00:00:00";49,3883333333333
"2019-08-31 00:00:00";43,83875
"2019-09-01 00:00:00";39,31875
"2019-09-02 00:00:00";39,11375
"2019-09-03 00:00:00";43,49125
"2019-09-04 00:00:00";43,3929166666667
"2019-09-05 00:00:00";37,37125
"2019-09-06 00:00:00";36,2854166666667
"2019-09-07 00:00:00";32,8691666666667
"2019-09-08 00:00:00";34,39375
"2019-09-09 00:00:00";43,5795833333333
"2019-09-10 00:00:00";34,3154166666667
"2019-09-11 00:00:00";34,3325
"2019-09-12 00:00:00";38,4208333333333
"2019-09-13 00:00:00";38,9375
"2019-09-14 00:00:00";37,2345833333333
"2019-09-15 00:00:00";38,0579166666667
"2019-09-16 00:00:00";47,98375
"2019-09-17 00:00:00";50,40375
"2019-09-18 00:00:00";50,24125
"2019-09-19 00:00:00";50,6083333333333
"2019-09-20 00:00:00";48,5041666666667
"2019-09-21 00:00:00";39,8608333333333
"2019-09-22 00:00:00";37,7633333333333
"2019-09-23 00:00:00";45,7004166666667
"2019-09-24 00:00:00";42,9916666666667
"2019-09-25 00:00:00";44,0145833333333
"2019-09-26 00:00:00";48,545
"2019-09-27 00:00:00";48,5575
"2019-09-28 00:00:00";45,6808333333333
"2019-09-29 00:00:00";42,0729166666667
"2019-09-30 00:00:00";49,36875
"2019-10-01 00:00:00";47,3291666666667
"2019-10-02 00:00:00";43,4216666666667
"2019-10-03 00:00:00";48,29
"2019-10-04 00:00:00";52,73625
"2019-10-05 00:00:00";49,0658333333333
"2019-10-06 00:00:00";45,2370833333333
"2019-10-07 00:00:00";50,4970833333333
"2019-10-08 00:00:00";54,3170833333333
"2019-10-09 00:00:00";47,88625
"2019-10-10 00:00:00";46,9595833333333
"2019-10-11 00:00:00";48,4608333333333
"2019-10-12 00:00:00";39,2245833333333
"2019-10-13 00:00:00";37,9691666666667
"2019-10-14 00:00:00";42,4241666666667
"2019-10-15 00:00:00";42,5679166666667
"2019-10-16 00:00:00";43,23625
"2019-10-17 00:00:00";47,0870833333333
"2019-10-18 00:00:00";46,08375
"2019-10-19 00:00:00";43,3591666666667
"2019-10-20 00:00:00";41,4520833333333
"2019-10-21 00:00:00";54,33625
"2019-10-22 00:00:00";49,4045833333333
"2019-10-23 00:00:00";45,7383333333333
"2019-10-24 00:00:00";45,4025
"2019-10-25 00:00:00";48,7975
"2019-10-26 00:00:00";45,8579166666667
"2019-10-27 00:00:00";45,8183333333333
"2019-10-28 00:00:00";53,8525
"2019-10-29 00:00:00";53,9045833333333
"2019-10-30 00:00:00";51,9608333333333
"2019-10-31 00:00:00";49,2620833333333
"2019-11-01 00:00:00";32,835
"2019-11-02 00:00:00";28,43875
"2019-11-03 00:00:00";18,8775
"2019-11-04 00:00:00";28,47875
"2019-11-05 00:00:00";29,6241666666667
"2019-11-06 00:00:00";40,64375
"2019-11-07 00:00:00";39,2975
"2019-11-08 00:00:00";37,5945833333333
"2019-11-09 00:00:00";40,9154166666667
"2019-11-10 00:00:00";37,26625
"2019-11-11 00:00:00";44,7379166666667
"2019-11-12 00:00:00";48,0591666666667
"2019-11-13 00:00:00";48,1908333333333
"2019-11-14 00:00:00";45,5245833333333
"2019-11-15 00:00:00";48,2079166666667
"2019-11-16 00:00:00";45,7491666666667
"2019-11-17 00:00:00";43,335
"2019-11-18 00:00:00";50,0125
"2019-11-19 00:00:00";57,48875
"2019-11-20 00:00:00";57,84625
"2019-11-21 00:00:00";55,4241666666667
"2019-11-22 00:00:00";46,3116666666667
"2019-11-23 00:00:00";36,7770833333333
"2019-11-24 00:00:00";41,0166666666667
"2019-11-25 00:00:00";47,1229166666667
"2019-11-26 00:00:00";44,8108333333333
"2019-11-27 00:00:00";42,07125
"2019-11-28 00:00:00";40,2145833333333
"2019-11-29 00:00:00";47,5295833333333
"2019-11-30 00:00:00";41,3608333333333
"2019-12-01 00:00:00";43,2870833333333
"2019-12-02 00:00:00";44,81875
"2019-12-03 00:00:00";50,08125
"2019-12-04 00:00:00";53,9466666666667
"2019-12-05 00:00:00";47,6654166666667
"2019-12-06 00:00:00";47,67125
"2019-12-07 00:00:00";47,25875
"2019-12-08 00:00:00";40,9779166666667
"2019-12-09 00:00:00";41,3575
"2019-12-10 00:00:00";46,6
"2019-12-11 00:00:00";43,3983333333333
"2019-12-12 00:00:00";38,5783333333333
"2019-12-13 00:00:00";27,1720833333333
"2019-12-14 00:00:00";28,02875
"2019-12-15 00:00:00";26,0629166666667
"2019-12-16 00:00:00";40,26875
"2019-12-17 00:00:00";42,89375
"2019-12-18 00:00:00";38,6470833333333
"2019-12-19 00:00:00";22,70625
"2019-12-20 00:00:00";17,4333333333333
"2019-12-21 00:00:00";2,53416666666667
"2019-12-22 00:00:00";1,94208333333333
"2019-12-23 00:00:00";23,40375
"2019-12-24 00:00:00";20,9583333333333
"2019-12-25 00:00:00";14,2366666666667
"2019-12-26 00:00:00";25,41375
"2019-12-27 00:00:00";32,7216666666667
"2019-12-28 00:00:00";31,09
"2019-12-29 00:00:00";31,7945833333333
"2019-12-30 00:00:00";36,7266666666667
"2019-12-31 00:00:00";38,2758333333333
"2020-01-01 00:00:00";35,5404166666667
"2020-01-02 00:00:00";39,995
"2020-01-03 00:00:00";39,50625
"2020-01-04 00:00:00";35,6708333333333
"2020-01-05 00:00:00";38,1754166666667
"2020-01-06 00:00:00";42,16625
"2020-01-07 00:00:00";47,0125
"2020-01-08 00:00:00";46,80625
"2020-01-09 00:00:00";44,2058333333333
"2020-01-10 00:00:00";40,5691666666667
"2020-01-11 00:00:00";41,8391666666667
"2020-01-12 00:00:00";42,3595833333333
"2020-01-13 00:00:00";46,4870833333333
"2020-01-14 00:00:00";38,6779166666667
"2020-01-15 00:00:00";38,45125
"2020-01-16 00:00:00";38,53
"2020-01-17 00:00:00";39,3966666666667
"2020-01-18 00:00:00";38,2954166666667
"2020-01-19 00:00:00";29,7645833333333
"2020-01-20 00:00:00";35,7108333333333
"2020-01-21 00:00:00";39,1045833333333
"2020-01-22 00:00:00";47,27125
"2020-01-23 00:00:00";53,9541666666667
"2020-01-24 00:00:00";53,7058333333333
"2020-01-25 00:00:00";48,1754166666667
"2020-01-26 00:00:00";40,0079166666667
"2020-01-27 00:00:00";39,3404166666667
"2020-01-28 00:00:00";38,4704166666667
"2020-01-29 00:00:00";39,77125
"2020-01-30 00:00:00";37,94875
"2020-01-31 00:00:00";37,2329166666667
"2020-02-01 00:00:00";29,2316666666667
"2020-02-02 00:00:00";27,8470833333333
"2020-02-03 00:00:00";40,66
"2020-02-04 00:00:00";37,8216666666667
"2020-02-05 00:00:00";36,82
"2020-02-06 00:00:00";38,6375
"2020-02-07 00:00:00";39,8729166666667
"2020-02-08 00:00:00";39,0545833333333
"2020-02-09 00:00:00";30,0804166666667
"2020-02-10 00:00:00";31,8129166666667
"2020-02-11 00:00:00";41,98875
"2020-02-12 00:00:00";44,2829166666667
"2020-02-13 00:00:00";38,2291666666667
"2020-02-14 00:00:00";41,74125
"2020-02-15 00:00:00";35,1720833333333
"2020-02-16 00:00:00";24,4775
"2020-02-17 00:00:00";35,9583333333333
"2020-02-18 00:00:00";38,2304166666667
"2020-02-19 00:00:00";42,755
"2020-02-20 00:00:00";42,52875
"2020-02-21 00:00:00";39,2866666666667
"2020-02-22 00:00:00";39,7233333333333
"2020-02-23 00:00:00";36,4766666666667
"2020-02-24 00:00:00";41,615
"2020-02-25 00:00:00";32,7841666666667
"2020-02-26 00:00:00";31,9733333333333
"2020-02-27 00:00:00";30,6195833333333
"2020-02-28 00:00:00";33,9154166666667
"2020-02-29 00:00:00";16,595
"2020-03-01 00:00:00";14,2191666666667
"2020-03-02 00:00:00";21,89375
"2020-03-03 00:00:00";26,1425
"2020-03-04 00:00:00";32,6
"2020-03-05 00:00:00";25,15125
"2020-03-06 00:00:00";21,4279166666667
"2020-03-07 00:00:00";27,7320833333333
"2020-03-08 00:00:00";26,8775
"2020-03-09 00:00:00";32,5220833333333
"2020-03-10 00:00:00";34,5425
"2020-03-11 00:00:00";38,63375
"2020-03-12 00:00:00";38,78375
"2020-03-13 00:00:00";33,9875
"2020-03-14 00:00:00";35,59125
"2020-03-15 00:00:00";26,8016666666667
"2020-03-16 00:00:00";27,0195833333333
"2020-03-17 00:00:00";28,4275
"2020-03-18 00:00:00";30,6929166666667
"2020-03-19 00:00:00";30,4254166666667
